epoch,train_loss,test_loss,test_recon,test_kld
1,24.010786092122395,27.45795166492462,26.585805892944336,0.8721457719802856
2,23.84008160909017,27.874565482139587,26.408916473388672,1.4656490087509155
3,23.81594512261285,28.189486742019653,26.337783813476562,1.8517029285430908
4,23.824126335991753,28.198254346847534,26.325946807861328,1.872307538986206
5,23.849596661037868,28.0766863822937,26.311410903930664,1.765275478363037
6,23.877341559516058,27.98384952545166,26.301250457763672,1.6825990676879883
7,23.908565100775824,27.948699951171875,26.295625686645508,1.6530742645263672
8,23.937638170030382,27.902000427246094,26.278892517089844,1.62310791015625
9,23.966757420857746,27.859866619110107,26.245790481567383,1.6140761375427246
10,23.981615529378256,27.8698992729187,26.161060333251953,1.708838939666748
11,23.97921272447374,27.952354073524475,26.122446060180664,1.829908013343811
12,23.956564832899307,28.01772451400757,25.979412078857422,2.0383124351501465
13,23.90716702609592,28.097045421600342,25.83433723449707,2.2627081871032715
14,23.877987208048502,28.18171763420105,25.71571159362793,2.46600604057312
15,23.835485892401802,28.16279125213623,25.602108001708984,2.560683250427246
16,23.847402184380424,28.06183171272278,25.545249938964844,2.5165817737579346
17,23.838529878404405,27.909065008163452,25.511594772338867,2.397470235824585
18,23.85626695590549,27.829976558685303,25.46988868713379,2.3600878715515137
19,23.8755454627143,27.767690658569336,25.438852310180664,2.328838348388672
20,23.917425793117946,27.70884108543396,25.43142318725586,2.2774178981781006
21,23.94854103088379,27.651509046554565,25.43000030517578,2.221508741378784
22,23.980668804592558,27.593803882598877,25.42575454711914,2.1680493354797363
23,24.032048868815103,27.560484409332275,25.386598587036133,2.1738858222961426
24,24.080044274224175,27.578033685684204,25.414274215698242,2.163759469985962
25,24.11864574347602,27.47812509536743,25.350528717041016,2.127596378326416
26,24.170054172092012,27.54942035675049,25.403669357299805,2.1457509994506836
27,24.22057671101888,27.47937798500061,25.40607261657715,2.073305368423462
28,24.277102656046548,27.46024441719055,25.341806411743164,2.1184380054473877
29,24.33990438164605,27.433652877807617,25.32103157043457,2.112621307373047
30,24.403410347832573,27.44463348388672,25.343339920043945,2.1012935638427734
31,24.45502773030599,27.430007934570312,25.35160255432129,2.0784053802490234
32,24.53075648328993,27.374828338623047,25.302330017089844,2.072498321533203
33,24.597125222100154,27.42262029647827,25.332107543945312,2.090512752532959
34,24.662596303304035,27.441494464874268,25.397708892822266,2.043785572052002
35,24.74445223490397,27.398364543914795,25.32573890686035,2.0726256370544434
36,24.831335832383896,27.36262083053589,25.32516860961914,2.037452220916748
37,24.893903815375435,27.33474564552307,25.318883895874023,2.015861749649048
38,24.956937644110784,27.384220838546753,25.43095588684082,1.9532649517059326
39,25.04724356418186,27.346585512161255,25.330387115478516,2.0161983966827393
40,25.12674975077311,27.325934648513794,25.35227394104004,1.9736607074737549
41,25.22296575419108,27.272035598754883,25.282821655273438,1.9892139434814453
42,25.312065068562827,27.29457437992096,25.34490203857422,1.9496723413467407
43,25.420529864841036,27.342938899993896,25.34056854248047,2.0023703575134277
44,25.50316116841634,27.277199149131775,25.339677810668945,1.9375213384628296
45,25.60783280097114,27.328746438026428,25.418527603149414,1.9102188348770142
46,25.720874940660266,27.272923707962036,25.329627990722656,1.9432957172393799
47,25.821251573350693,27.318338751792908,25.397920608520508,1.9204181432724
48,25.94663661702474,27.30660104751587,25.380352020263672,1.9262490272521973
49,26.04305335828993,27.274008631706238,25.407268524169922,1.866740107536316
50,26.203567403157553,27.27168571949005,25.36664581298828,1.90503990650177
51,26.19781866455078,27.18843185901642,25.343002319335938,1.845429539680481
52,26.22633299424913,27.221381783485413,25.348844528198242,1.8725372552871704
53,26.23550862121582,27.166494488716125,25.34050750732422,1.8259869813919067
54,26.255062538994682,27.188503742218018,25.37355613708496,1.8149476051330566
55,26.26461870151096,27.16428315639496,25.303993225097656,1.8602899312973022
56,26.285458519829643,27.155553460121155,25.30250358581543,1.853049874305725
57,26.302667192247178,27.151346683502197,25.306900024414062,1.8444466590881348
58,26.308195710923936,27.24707531929016,25.415943145751953,1.831132173538208
59,26.343124699910483,27.207045316696167,25.385021209716797,1.8220241069793701
60,26.361980465359157,27.143674731254578,25.33091163635254,1.8127630949020386
61,26.35550846693251,27.1466383934021,25.369571685791016,1.777066707611084
62,26.369575763278537,27.175646662712097,25.40843391418457,1.7672127485275269
63,26.40052424621582,27.109550714492798,25.33771514892578,1.7718355655670166
