epoch,train_loss,test_loss,test_recon,test_kld
1,28.721567772759332,27.73738399008289,27.73255157470703,0.004832415375858545
2,27.744374589708116,27.688388407812454,27.68726348876953,0.0011249190429225564
3,27.687244739108614,27.693330864305608,27.693077087402344,0.00025377690326422453
4,27.670263761732315,27.678512516460614,27.67826271057129,0.0002498058893252164
5,27.666347457885742,27.677194633928593,27.676902770996094,0.00029186293249949813
6,27.657406531439886,27.67044697336678,27.670284271240234,0.00016270212654490024
7,27.65000922817654,27.677678131556604,27.677583694458008,9.443709859624505e-05
8,27.64626877170139,27.672828810427745,27.672758102416992,7.070801075315103e-05
9,27.645137993706598,27.657126447204064,27.657075881958008,5.0565246056066826e-05
10,27.63808841451009,27.671721101141884,27.671550750732422,0.00017035040946211666
11,27.635911168416342,27.67050395393744,27.66832733154297,0.0021766223944723606
12,27.633316341824003,27.6697594714351,27.662254333496094,0.00750513793900609
13,27.634675923665366,27.663032577605918,27.65953254699707,0.0035000306088477373
14,27.629181116739908,27.661876820027828,27.645654678344727,0.016222141683101654
15,27.626311904907226,27.67064581438899,27.652545928955078,0.018099885433912277
16,27.6267746802436,27.672804579138756,27.664899826049805,0.00790475308895111
17,27.627726440429687,27.65454707853496,27.641834259033203,0.012712819501757622
18,27.62235110643175,27.648769891820848,27.63796043395996,0.01080945786088705
19,27.621577465481227,27.660855459980667,27.646604537963867,0.01425092201679945
20,27.62006301710341,27.64802852086723,27.63829231262207,0.009736208245158195
21,27.623587700737847,27.64684944227338,27.629409790039062,0.017439652234315872
22,27.61323208618164,27.646339062601328,27.632665634155273,0.013673428446054459
23,27.6146717698839,27.660492222756147,27.64939308166504,0.011099141091108322
24,27.611695366753473,27.630396551452577,27.617555618286133,0.012840933166444302
25,27.608565856933595,27.635590344201773,27.628480911254883,0.007109432946890593
26,27.61112344699436,27.637118190526962,27.618886947631836,0.018231242895126343
27,27.609585074530706,27.64517301134765,27.626319885253906,0.01885312609374523
28,27.609475472344293,27.628585104830563,27.618282318115234,0.010302786715328693
29,27.601993732028536,27.63714923337102,27.62116813659668,0.015981096774339676
30,27.603326883951823,27.645686769858003,27.635513305664062,0.010173464193940163
31,27.60791281806098,27.642064858227968,27.629850387573242,0.012214470654726028
32,27.60366780429416,27.63192298077047,27.615779876708984,0.016143104061484337
33,27.602331773546005,27.63999930769205,27.622194290161133,0.01780501753091812
34,27.599743772718643,27.64672146178782,27.63649559020996,0.010225871577858925
35,27.603592224121094,27.63031372707337,27.6148624420166,0.015451285056769848
36,27.6039846496582,27.628267193213105,27.611482620239258,0.01678457297384739
37,27.60003552246094,27.624831521883607,27.60775375366211,0.017077768221497536
38,27.60221255323622,27.63981246203184,27.62416648864746,0.01564597338438034
39,27.59934852939182,27.63091570790857,27.61777687072754,0.013138837181031704
40,27.59839129638672,27.631624944508076,27.616212844848633,0.015412099659442902
41,27.599963411119248,27.633541552349925,27.622743606567383,0.010797945782542229
42,27.596667624579535,27.642603155225515,27.6311092376709,0.011493917554616928
43,27.59705075073242,27.62742806598544,27.613468170166016,0.013959895819425583
44,27.599816402859158,27.62720456533134,27.602293014526367,0.02491155080497265
45,27.5985677218967,27.630972197279334,27.612478256225586,0.01849394105374813
46,27.604050282796223,27.64411187544465,27.633806228637695,0.010305646806955338
47,27.59898117574056,27.637213675305247,27.612783432006836,0.02443024329841137
48,27.60191746520996,27.62076185271144,27.60504150390625,0.015720348805189133
49,27.59505537414551,27.63455749116838,27.612564086914062,0.021993404254317284
50,27.59917155456543,27.633839319460094,27.61823844909668,0.015600870363414288
51,27.59691918436686,27.64231944642961,27.620126724243164,0.02219272218644619
52,27.60001877509223,27.62511421367526,27.606304168701172,0.01881004497408867
53,27.596731204562715,27.617299776524305,27.595163345336914,0.02213643118739128
54,27.592052385118272,27.62693597562611,27.59592056274414,0.031015412881970406
55,27.592292636447482,27.62593025714159,27.58740234375,0.03852791339159012
56,27.596587610880533,27.611935921013355,27.5802001953125,0.031735725700855255
57,27.581823069254558,27.62973142787814,27.590986251831055,0.038745176047086716
58,27.591441375732423,27.61542797088623,27.560871124267578,0.054556846618652344
59,27.59417901441786,27.6369601264596,27.570270538330078,0.06668958812952042
60,27.587412907918296,27.607357636094093,27.542417526245117,0.06494010984897614
61,27.590117285834417,27.586011566221714,27.514066696166992,0.07194487005472183
62,27.57761294386122,27.601826936006546,27.51714515686035,0.08468177914619446
63,27.573134404500326,27.63568513840437,27.527843475341797,0.10784166306257248
64,27.58083633931478,27.58544735610485,27.481775283813477,0.1036720722913742
65,27.57679347229004,27.60866193473339,27.497394561767578,0.11126737296581268
66,27.574291010538737,27.602112099528313,27.456180572509766,0.14593152701854706
67,27.575649385240343,27.577826887369156,27.43790054321289,0.13992634415626526
