epoch,train_loss,test_loss,test_recon,test_kld
1,109.59652750651041,107.38366692948343,107.00804809570313,0.3756188337802887
2,105.40670489501953,103.94497061264515,103.77301727294922,0.1719533396959305
3,101.86994542778862,99.58416751420498,99.44900262451172,0.13516488969326018
4,98.24365278455946,96.47562609541417,96.36886529541016,0.10676080000400544
5,95.54500212944879,94.58499958133697,94.44259704589844,0.1424025354385376
6,94.04519712320963,94.35552425074577,94.17855242919921,0.17697182154655455
7,93.22266574435764,93.22861688685417,93.08389721679687,0.14471967005729675
8,92.78119993082683,92.7599794588089,92.59540069580078,0.16457876300811766
9,92.37570126681858,92.25902684962749,92.11964672851562,0.13938012111186981
10,92.18323895263671,92.18741109156609,92.03062823486329,0.15678285670280456
11,91.91811720784506,91.86273706519603,91.72692504882812,0.1358120163679123
12,91.59008494737414,91.29746257424355,91.16016320800782,0.13729936623573302
13,91.36782615152995,91.29980340999366,91.17139404296876,0.12840936702489852
14,91.0136254679362,90.9114831854701,90.80353869628907,0.10794448918104171
15,90.70402992078994,90.61878784549236,90.52080816650391,0.09797967898845672
16,90.48852301703559,90.45382179486752,90.3403076171875,0.11351417768001557
17,90.33376588948568,90.1794572045207,90.07801849365234,0.10143871086835861
18,90.06939387342665,89.98422241163254,89.89541827392578,0.08880413770675659
19,89.88541002739801,89.80425358182192,89.72619830322266,0.07805527859926224
20,89.70629189724393,89.59377127987148,89.51914349365235,0.07462778621912003
21,89.53719668918185,89.44656164324283,89.37497424316406,0.0715874000787735
22,89.35962702772352,89.39328676143289,89.3260101928711,0.06727656856179237
23,89.21183148871528,89.18251121124625,89.12107775878906,0.06143345245718956
24,89.10478209092882,89.05946921548247,89.00031158447266,0.05915763100981712
25,88.9862589179145,88.95024508392811,88.89914764404297,0.05109743988513946
26,88.84597888861762,88.84393994227052,88.79615948486328,0.0477804574072361
27,88.760247918023,88.76004887253045,88.71642333984374,0.04362553268671036
28,88.66953816053602,88.65687642204762,88.61780505371094,0.03907136833667755
29,88.6070844523112,88.63587880933285,88.59830084228516,0.03757796704769135
30,88.55947096761068,88.60362794312836,88.56969506835938,0.033932874768972394
31,88.51373159450955,88.53393347306549,88.50314874267578,0.03078473038971424
32,88.48899999321831,88.52604118445517,88.49807568359375,0.027965500861406326
33,88.46567477077907,88.49187320797145,88.46601037597657,0.025862831994891165
34,88.44684665934244,88.4838604541868,88.45934466552734,0.02451578865945339
35,88.42940088568794,88.46880132773518,88.44556225585937,0.023239071875810622
36,88.4194507514106,88.45276303093137,88.4306043701172,0.022158660814166068
37,88.41299072943794,88.45832114131748,88.43679418945312,0.021526951864361762
38,88.40392893473307,88.44335706815123,88.42208679199219,0.02127027615904808
39,88.39654221598308,88.4404409236759,88.4199867553711,0.02045416830480099
40,88.3883918999566,88.44032480569183,88.42072009277344,0.019604712918400765
41,88.37736943901909,88.4239598069042,88.404615234375,0.01934457252919674
42,88.37337987603081,88.4028770789504,88.38417846679687,0.018698612153530123
43,88.3705731540256,88.41053410492837,88.39197924804688,0.018554856881499292
44,88.36535150824653,88.4095499264151,88.39160089111328,0.017949035301804542
45,88.36274726698133,88.40389739085734,88.38592175292969,0.017975637927651406
46,88.35891361490886,88.40876245845854,88.39105786132812,0.017704597130417825
47,88.35384996880425,88.39250248585641,88.37468151855468,0.017820967301726342
48,88.3521942952474,88.37984757329522,88.36199981689452,0.017847756400704382
49,88.34965488009982,88.37565844452382,88.35843774414063,0.01722070038318634
50,88.34834554714627,88.38034980408848,88.36332946777344,0.01702033631503582
51,88.34350611707899,88.37289558447897,88.35603833007812,0.016857254400849342
52,88.34083074273003,88.37394627099484,88.35730853271484,0.0166377382799983
53,88.34665448676215,88.38057206090541,88.3640639038086,0.01650815709680319
54,88.34120856391058,88.3735466644466,88.35728088378906,0.01626578065752983
55,88.34011388481989,88.3691423682496,88.35307275390625,0.016069614343345164
56,88.33810885959201,88.38460260502248,88.36846356201171,0.016139043010771275
57,88.3412856241862,88.36550019263477,88.34980895996094,0.015691232673823833
58,88.33983664957682,88.37222184553742,88.35643121337891,0.015790632158517837
59,88.33506677924262,88.36869341942668,88.35268481445313,0.01600860497355461
60,88.338767449273,88.37775109279156,88.36233728027344,0.015413812518119812
61,88.33683630371094,88.37777511595935,88.36254943847656,0.015225677482783794
62,88.33404209391276,88.37322120985388,88.35836016845703,0.014861041396856308
63,88.33153343370226,88.36714805154503,88.35270520019532,0.014442851349711417
64,88.33050498453775,88.3700370297134,88.35571032714844,0.014326702564954759
65,88.3296615532769,88.36647728527338,88.35219555664062,0.014281728632748127
66,88.32926386854383,88.36092620126158,88.34657391357422,0.014352287687361241
67,88.32787098524305,88.373422306329,88.35923541259766,0.014186893731355668
68,88.32716385904948,88.35048564169557,88.33629888916016,0.014186752535402775
69,88.33184798855251,88.3598507175818,88.34508239746094,0.014768320120871066
70,88.33271990966797,88.35333838705719,88.33863635253907,0.014702034518122672
71,88.32633707682292,88.36331865763664,88.34907891845702,0.014239739179611206
72,88.32639210340712,88.3488994748369,88.33479052734376,0.01410894749313593
73,88.32439824761285,88.3579825000018,88.34378771972656,0.01419478027522564
74,88.32540089246962,88.35921753000468,88.34507580566407,0.014141724340617657
75,88.32845825873481,88.35845187875628,88.34427569580077,0.014176182955503464
76,88.32465761311849,88.36605572395773,88.35224450683594,0.013811217121779918
77,88.32399538845486,88.36162942270934,88.34801232910156,0.013617093607783317
78,88.32483371310764,88.36075301427394,88.34713751220703,0.013615502066910267
79,88.32429248725043,88.36196873047203,88.34846234130859,0.013506389163434506
80,88.32217816840277,88.36211860124023,88.34859399414063,0.013524607099592686
81,88.32407316080729,88.35973036113381,88.34629602050781,0.013434340626001358
82,88.32323903401692,88.35500155449658,88.3414281616211,0.013573392875492573
83,88.32081643337673,88.35832543572037,88.34487115478515,0.013454280935227872
84,88.3199002210829,88.36496255446225,88.35133514404296,0.013627410419285297
85,88.32195446099175,88.3591616122201,88.34533239746094,0.013829214759171008
86,88.32260051133898,88.34676168069988,88.3329584350586,0.013803245641291142
87,88.32184824625651,88.36201175598801,88.34838018798828,0.013631567999720573
88,88.32247538926866,88.3540937466845,88.34044873046875,0.013645016215741634
